model,image,input_size,detection_index,class_id,label,confidence,left,top,right,bottom,preprocess_ms,inference_ms,total_ms,cpu_percent,pss_mb,rss_mb,model_size_mb,gpu_usage_percent,delegate
"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0169_jpg.rf.ffb7a1764cbb0e63ccaa9eea360f6403.jpg",320,0,52,"420-bat-dau-khu-dong-dan-cu",0.9260,91.4257,244.2818,385.4340,383.6844,37.4646,543.3654,583.8864,118.5143,226.3818,270.3672,36.2056,,"CPU"
"yolo11s_320","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_38_46_mov-0128_jpg.rf.611046171b0f3d2701b8a6a449f93d27.jpg",320,0,53,"421-ket-thuc-khu-dong-dan-cu",0.9424,468.8964,196.6541,620.1863,338.0024,37.6419,544.2522,584.8865,117.6278,229.7686,273.9023,36.2056,,"CPU"
"yolo11s_320","IMG_0493_jpeg.rf.3ae39d1297e3e1de25b07f168e79bc36.jpg",320,0,25,"131c-cam-do-xe-ngay-chan",0.9282,711.3264,244.6746,881.4580,447.0176,37.8986,544.8564,587.1205,123.8218,230.1045,274.8086,36.2056,,"CPU"
"yolo11s_320","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",320,0,0,"102-cam-di-nguoc-chieu",0.9526,39.2684,187.5290,78.3096,265.2167,37.7268,544.2888,585.2455,117.3849,226.5537,271.0547,36.2056,,"CPU"
"yolo11s_320","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",320,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9214,38.4735,270.9858,72.6803,348.4661,37.7268,544.2888,585.2455,117.3849,226.5537,271.0547,36.2056,,"CPU"
"yolo11s_320","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",320,2,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.7578,493.3259,385.1335,504.8058,401.0606,37.7268,544.2888,585.2455,117.3849,226.5537,271.0547,36.2056,,"CPU"
"yolo11s_320","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",320,3,15,"127-toc-do-toi-da-40",0.6512,494.7569,402.5766,506.5499,418.9760,37.7268,544.2888,585.2455,117.3849,226.5537,271.0547,36.2056,,"CPU"
"yolo11s_320","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",320,0,19,"127-toc-do-toi-da-80",0.8978,409.2332,253.6949,432.2492,300.0876,37.4607,543.6442,584.5803,117.6892,230.1787,274.2500,36.2056,,"CPU"
"yolo11s_320","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",320,1,0,"102-cam-di-nguoc-chieu",0.8943,232.7606,438.9420,252.9141,484.7838,37.4607,543.6442,584.5803,117.6892,230.1787,274.2500,36.2056,,"CPU"
"yolo11s_320","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",320,2,17,"127-toc-do-toi-da-60",0.8882,509.8116,241.5205,533.3892,289.5201,37.4607,543.6442,584.5803,117.6892,230.1787,274.2500,36.2056,,"CPU"
"yolo11s_320","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",320,3,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.8877,231.9401,487.0557,253.8011,532.5887,37.4607,543.6442,584.5803,117.6892,230.1787,274.2500,36.2056,,"CPU"
"yolo11s_320","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",320,0,19,"127-toc-do-toi-da-80",0.9431,308.3375,117.8294,361.1405,208.6856,37.8462,544.0176,585.2401,119.2560,233.8584,278.0586,36.2056,,"CPU"
"yolo11s_320","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",320,1,22,"130-cam-dung-va-do-xe",0.9049,431.5047,271.6472,484.5647,361.1961,37.8462,544.0176,585.2401,119.2560,233.8584,278.0586,36.2056,,"CPU"
"yolo11s_320","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",320,2,17,"127-toc-do-toi-da-60",0.8950,369.3940,112.3494,421.5700,202.7579,37.8462,544.0176,585.2401,119.2560,233.8584,278.0586,36.2056,,"CPU"
"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,0,40,"227-cong-truong",0.9507,242.8684,427.6668,309.9463,528.7546,37.7239,544.8809,588.8230,124.6506,222.1162,266.6719,36.2056,,"CPU"
"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,1,44,"301c-cac-xe-chi-duoc-re-trai",0.9479,153.2349,398.2492,221.5329,511.2116,37.7239,544.8809,588.8230,124.6506,222.1162,266.6719,36.2056,,"CPU"
"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,2,1,"103a-cam-oto",0.9465,174.5139,161.7123,241.9503,280.8711,37.7239,544.8809,588.8230,124.6506,222.1162,266.6719,36.2056,,"CPU"
"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,3,32,"203-duong-bi-hep",0.8509,68.4733,392.6349,135.2406,495.8807,37.7239,544.8809,588.8230,124.6506,222.1162,266.6719,36.2056,,"CPU"
"yolo11s_320","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",320,4,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.5788,36.3068,24.4818,59.7893,62.7677,37.7239,544.8809,588.8230,124.6506,222.1162,266.6719,36.2056,,"CPU"
"yolo11s_320","IMG_4041-MOV_out0020_png.rf.91d13da17f2f3d6f9c8ffdd204463ac2.jpg",320,0,32,"203-duong-bi-hep",0.7201,140.3070,216.4859,219.6063,343.7700,37.7058,542.1020,582.7800,120.4551,226.2686,270.4375,36.2056,,"CPU"
"yolo11s_320","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",320,0,41,"245-di-cham",0.9356,204.2604,315.6509,241.0186,370.7919,37.5545,542.1883,583.1250,120.7190,229.9717,274.0859,36.2056,,"CPU"
"yolo11s_320","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",320,1,6,"123a-cam-re-trai",0.9296,144.3889,332.3186,175.0420,381.4859,37.5545,542.1883,583.1250,120.7190,229.9717,274.0859,36.2056,,"CPU"
"yolo11s_320","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",320,2,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.9048,204.7026,255.8102,242.0911,311.2887,37.5545,542.1883,583.1250,120.7190,229.9717,274.0859,36.2056,,"CPU"
"yolo11s_320","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",320,3,6,"123a-cam-re-trai",0.8296,107.6039,355.9430,125.5944,384.3231,37.5545,542.1883,583.1250,120.7190,229.9717,274.0859,36.2056,,"CPU"
"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,0,22,"130-cam-dung-va-do-xe",0.9116,135.5956,58.9865,201.3084,168.7618,37.4906,543.3785,584.0388,121.0515,233.4365,277.4883,36.2056,,"CPU"
"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,1,16,"127-toc-do-toi-da-50",0.8620,373.8094,332.4504,388.0593,354.0652,37.4906,543.3785,584.0388,121.0515,233.4365,277.4883,36.2056,,"CPU"
"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,2,16,"127-toc-do-toi-da-50",0.6477,273.5785,333.7846,287.9214,358.2541,37.4906,543.3785,584.0388,121.0515,233.4365,277.4883,36.2056,,"CPU"
"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,3,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.3894,505.9187,500.9277,523.8259,526.1583,37.4906,543.3785,584.0388,121.0515,233.4365,277.4883,36.2056,,"CPU"
"yolo11s_320","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",320,4,19,"127-toc-do-toi-da-80",0.2814,93.8679,367.7592,112.3993,397.2726,37.4906,543.3785,584.0388,121.0515,233.4365,277.4883,36.2056,,"CPU"
"yolo11s_320","IMG_4051-MOV_out0049_png.rf.0cdced0af44df2b18e13adfddda976bb.jpg",320,0,41,"245-di-cham",0.9493,245.7270,155.8264,338.0549,290.7460,37.8525,542.9176,586.5295,128.0376,223.6670,267.9844,36.2056,,"CPU"
"yolo11s_320","IMG_4051-MOV_out0052_png.rf.c7fb9ae66a6356120ecff9f0903bb4a1.jpg",320,0,41,"245-di-cham",0.9195,323.8723,126.1064,404.9249,251.9121,37.5818,543.3414,584.0870,119.6717,227.8076,272.2578,36.2056,,"CPU"
"yolo11s_320","IMG_4052-MOV_out0095_png.rf.cd837ddfd7779c6029cf8843e67a522d.jpg",320,0,31,"201-cho-ngoat-nguy-hiem",0.8948,255.3370,257.1786,288.5983,305.2109,37.5614,542.9165,583.5697,120.4635,231.1553,275.3906,36.2056,,"CPU"
"yolo11s_320","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",320,0,16,"127-toc-do-toi-da-50",0.9083,215.5228,134.2263,281.6184,247.5826,37.5236,546.1803,589.9523,126.4478,221.3506,266.0742,36.2056,,"CPU"
"yolo11s_320","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",320,1,23,"131a-cam-do-xe",0.8789,76.8697,337.3307,121.9846,411.5101,37.5236,546.1803,589.9523,126.4478,221.3506,266.0742,36.2056,,"CPU"
"yolo11s_320","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",320,2,16,"127-toc-do-toi-da-50",0.8457,291.7554,141.2160,346.9130,253.5104,37.5236,546.1803,589.9523,126.4478,221.3506,266.0742,36.2056,,"CPU"
"yolo11s_320","IMG_4063-MOV_out0014_png.rf.f12c9a9d9bc1a12865d7f0d9c2699bd2.jpg",320,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9605,243.3036,281.8608,416.7228,581.8342,37.5882,542.9810,583.9269,119.1911,225.6787,269.8359,36.2056,,"CPU"
"yolo11s_320","IMG_4063-MOV_out0014_png.rf.f12c9a9d9bc1a12865d7f0d9c2699bd2.jpg",320,1,0,"102-cam-di-nguoc-chieu",0.8505,252.5885,1.1840,416.0247,261.5861,37.5882,542.9810,583.9269,119.1911,225.6787,269.8359,36.2056,,"CPU"
"yolo11s_320","IMG_4068-MOV_out0014_png.rf.46899b0d6413e15a0ae59681905e76ea.jpg",320,0,23,"131a-cam-do-xe",0.8777,450.1085,406.9139,469.2196,439.6943,37.6040,544.2870,584.8596,119.6849,229.1904,273.2969,36.2056,,"CPU"
"yolo11s_320","IMG_4088-MOV_out0008_png.rf.d90b9e2562e7f2317a06cd60967c20b2.jpg",320,0,22,"130-cam-dung-va-do-xe",0.9023,134.7965,200.8580,220.3975,346.2257,37.8491,542.8644,583.7843,116.9933,232.3779,276.6172,36.2056,,"CPU"
"yolo11s_320","IMG_4090-MOV_out0026_png.rf.878b7d031dda48c5609c1198ec6054fa.jpg",320,0,22,"130-cam-dung-va-do-xe",0.9068,241.3301,259.6298,326.1023,402.9367,37.6826,544.2226,587.3978,122.7410,222.2881,266.9453,36.2056,,"CPU"
"yolo11s_320","IMG_4090-MOV_out0026_png.rf.878b7d031dda48c5609c1198ec6054fa.jpg",320,1,23,"131a-cam-do-xe",0.8993,24.7515,527.9543,53.6409,576.4651,37.6826,544.2226,587.3978,122.7410,222.2881,266.9453,36.2056,,"CPU"
"yolo11s_320","IMG_4090-MOV_out0027_png.rf.88dba89fb23debf0a97ce44daab9bfb2.jpg",320,0,22,"130-cam-dung-va-do-xe",0.9436,235.3028,206.9281,324.8476,358.1477,37.4936,544.2075,585.0003,119.9983,226.5928,270.8633,36.2056,,"CPU"
"yolo11s_320","IMG_4090-MOV_out0027_png.rf.88dba89fb23debf0a97ce44daab9bfb2.jpg",320,1,23,"131a-cam-do-xe",0.8738,0.0673,495.0214,29.2956,544.9113,37.4936,544.2075,585.0003,119.9983,226.5928,270.8633,36.2056,,"CPU"
"yolo11s_320","IMG_4092-MOV_out0022_png.rf.713fb9936736c64cf149876cc11b2222.jpg",320,0,10,"124c-cam-re-trai-va-cam-quay-dau-xe",0.9640,90.0590,263.4019,221.2291,509.0338,37.5069,541.8763,582.3992,117.4433,230.1475,274.4219,36.2056,,"CPU"
"yolo11s_320","IMG_4094-MOV_out0042_png.rf.87f31848eb608dff4b9db2d8af1394c0.jpg",320,0,23,"131a-cam-do-xe",0.9445,280.4435,159.3013,419.7515,402.9230,37.5947,544.4258,585.8560,118.4571,233.5029,277.7266,36.2056,,"CPU"
"yolo11s_320","IMG_4102-MOV_out0004_png.rf.a8ff3f3168fed99a978b85593b5ae2d7.jpg",320,0,23,"131a-cam-do-xe",0.9413,76.6831,205.5450,224.5733,467.4128,37.5618,544.3560,586.7693,126.9629,223.2646,267.9492,36.2056,,"CPU"
"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,0,17,"127-toc-do-toi-da-60",0.9082,272.0278,142.6794,313.1454,211.1843,37.5289,541.5670,583.0774,117.6499,227.3779,271.5039,36.2056,,"CPU"
"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,1,19,"127-toc-do-toi-da-80",0.8672,215.1962,161.2187,256.0608,229.3032,37.5289,541.5670,583.0774,117.6499,227.3779,271.5039,36.2056,,"CPU"
"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,2,22,"130-cam-dung-va-do-xe",0.8663,269.6970,370.1927,301.3959,418.8810,37.5289,541.5670,583.0774,117.6499,227.3779,271.5039,36.2056,,"CPU"
"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,3,16,"127-toc-do-toi-da-50",0.8532,363.0772,172.6836,394.9321,226.3951,37.5289,541.5670,583.0774,117.6499,227.3779,271.5039,36.2056,,"CPU"
"yolo11s_320","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",320,4,22,"130-cam-dung-va-do-xe",0.8283,579.2175,448.7081,600.6633,481.5323,37.5289,541.5670,583.0774,117.6499,227.3779,271.5039,36.2056,,"CPU"
"yolo11s_320","IMG_4122-MOV_out0005_png.rf.1f4d23954e1988995727f1a64e6cbbbc.jpg",320,0,23,"131a-cam-do-xe",0.9144,286.8568,208.5206,360.5995,338.8804,37.5472,541.2638,582.0208,118.2069,230.8389,275.1055,36.2056,,"CPU"
"yolo11s_320","IMG_4122-MOV_out0064_png.rf.af462c333d954aee4ca15a655354abe5.jpg",320,0,23,"131a-cam-do-xe",0.9172,69.4900,319.9994,152.9245,458.3732,37.7358,543.2674,586.3164,127.2308,221.4014,266.2656,36.2056,,"CPU"
"yolo11s_320","IMG_4139-MOV_out0005_png.rf.97b28cd0c0f71780403c4b84d24d8a4a.jpg",320,0,41,"245-di-cham",0.9501,298.1938,251.4230,342.2488,331.5257,37.5455,544.2601,585.1025,119.8062,225.2920,269.5781,36.2056,,"CPU"
"yolo11s_320","IMG_4139-MOV_out0005_png.rf.97b28cd0c0f71780403c4b84d24d8a4a.jpg",320,1,39,"225-chu-y-tre-em",0.9126,293.7837,160.5685,343.2621,243.0753,37.5455,544.2601,585.1025,119.8062,225.2920,269.5781,36.2056,,"CPU"
"yolo11s_320","IMG_4146-MOV_out0029_png.rf.0daaf2020136bcd3f298eaf75ce59ef8.jpg",320,0,22,"130-cam-dung-va-do-xe",0.8968,103.9621,187.2631,134.4037,237.8399,37.5954,542.7149,583.2447,121.5593,229.0342,273.4570,36.2056,,"CPU"
"yolo11s_320","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",320,0,16,"127-toc-do-toi-da-50",0.9302,444.6697,270.2495,495.5828,357.1959,37.7448,543.5424,584.9854,121.0265,232.4014,276.5820,36.2056,,"CPU"
"yolo11s_320","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",320,1,19,"127-toc-do-toi-da-80",0.9202,84.5103,186.7154,132.8409,270.2836,37.7448,543.5424,584.9854,121.0265,232.4014,276.5820,36.2056,,"CPU"
"yolo11s_320","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",320,2,17,"127-toc-do-toi-da-60",0.8992,135.8842,188.7660,183.2593,272.3813,37.7448,543.5424,584.9854,121.0265,232.4014,276.5820,36.2056,,"CPU"
"yolo11s_320","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",320,3,22,"130-cam-dung-va-do-xe",0.7919,377.8972,514.2944,394.7194,540.0574,37.7448,543.5424,584.9854,121.0265,232.4014,276.5820,36.2056,,"CPU"
"yolo11s_320","IMG_4153-MOV_out0027_png.rf.3b489fae87650e101d30d5c6a41cfc9f.jpg",320,4,22,"130-cam-dung-va-do-xe",0.6069,533.7011,625.0015,547.3517,639.9953,37.7448,543.5424,584.9854,121.0265,232.4014,276.5820,36.2056,,"CPU"
"yolo11s_320","IMG_4156-MOV_out0004_png.rf.258de781248cb979aa7860533b259be6.jpg",320,0,8,"124a-cam-quay-dau-xe",0.8950,150.3705,267.6187,186.0993,326.0457,37.6451,543.1797,585.6589,128.2280,222.4834,267.0391,36.2056,,"CPU"
"yolo11s_320","IMG_4160-MOV_out0006_png.rf.d24a9a545520174ba55c97aecd39172b.jpg",320,0,22,"130-cam-dung-va-do-xe",0.8904,141.2663,220.9026,178.9504,283.7195,37.6824,541.5658,583.4219,119.8083,226.5811,270.7500,36.2056,,"CPU"
"yolo11s_320","IMG_4160-MOV_out0006_png.rf.d24a9a545520174ba55c97aecd39172b.jpg",320,1,23,"131a-cam-do-xe",0.8649,424.9853,358.4005,454.8173,406.1188,37.6824,541.5658,583.4219,119.8083,226.5811,270.7500,36.2056,,"CPU"
"yolo11s_320","IMG_4169-MOV_out0007_png.rf.2b7f1fe993d9f4ca54cf4c7d456f9a32.jpg",320,0,31,"201-cho-ngoat-nguy-hiem",0.9432,62.4731,47.8799,261.3539,373.6835,37.5776,545.0108,585.8438,118.9715,230.1436,274.2539,36.2056,,"CPU"
"yolo11s_320","IMG_4186-MOV_out0007_png.rf.1917a5c7b2cfe606bae80b1d817bf0f2.jpg",320,0,30,"137-cam-re-trai-va-re-phai",0.9537,181.5662,518.3893,224.8613,594.4474,37.5375,541.6682,582.5759,118.6093,233.6631,277.7617,36.2056,,"CPU"
"yolo11s_320","IMG_4186-MOV_out0007_png.rf.1917a5c7b2cfe606bae80b1d817bf0f2.jpg",320,1,23,"131a-cam-do-xe",0.9257,183.2122,441.2962,227.7054,517.5270,37.5375,541.6682,582.5759,118.6093,233.6631,277.7617,36.2056,,"CPU"
"yolo11s_320","IMG_4186-MOV_out0007_png.rf.1917a5c7b2cfe606bae80b1d817bf0f2.jpg",320,2,0,"102-cam-di-nguoc-chieu",0.8025,10.0463,611.0366,27.6360,639.4455,37.5375,541.6682,582.5759,118.6093,233.6631,277.7617,36.2056,,"CPU"
"yolo11s_320","IMG_4200-MOV_out0029_png.rf.0fb9f2aa37e8780adb2e719bb0d542bf.jpg",320,0,36,"209-giao-nhau-co-tin-hieu-den",0.8748,0.0000,47.3185,380.7307,640.0000,37.7196,546.4688,588.4976,123.5319,223.8389,268.2148,36.2056,,"CPU"
"yolo11s_320","IMG_4215-MOV_out0030_png.rf.ee7ce2f58d7f466d4ac5f502e75f7226.jpg",320,0,33,"205-duong-giao-nhau",0.9430,374.6362,197.7034,427.7785,278.7090,37.6112,544.2843,584.9230,117.4495,227.9795,272.1523,36.2056,,"CPU"
"yolo11s_320","IMG_4215-MOV_out0062_png.rf.3674eafd2b4fdfccc3e09fc9b26e7975.jpg",320,0,0,"102-cam-di-nguoc-chieu",0.9559,351.1478,260.1636,428.6267,399.6780,37.8748,544.4121,585.5255,119.2074,231.1318,275.4375,36.2056,,"CPU"
"yolo11s_320","IMG_4215-MOV_out0062_png.rf.3674eafd2b4fdfccc3e09fc9b26e7975.jpg",320,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9203,349.3264,402.6170,427.2787,540.6065,37.8748,544.4121,585.5255,119.2074,231.1318,275.4375,36.2056,,"CPU"
"yolo11s_320","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",320,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.8930,0.1042,450.2988,14.8613,477.3063,37.6692,546.2958,589.7455,124.1163,221.3389,265.9141,36.2056,,"CPU"
"yolo11s_320","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",320,1,15,"127-toc-do-toi-da-40",0.8761,229.9869,426.1597,262.9693,476.9964,37.6692,546.2958,589.7455,124.1163,221.3389,265.9141,36.2056,,"CPU"
"yolo11s_320","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",320,2,0,"102-cam-di-nguoc-chieu",0.8725,0.0000,420.8817,14.5301,449.2734,37.6692,546.2958,589.7455,124.1163,221.3389,265.9141,36.2056,,"CPU"
"yolo11s_320","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",320,3,35,"208-giao-nhau-voi-duong-uu-tien",0.8690,232.6614,324.7834,262.9539,370.1776,37.6692,546.2958,589.7455,124.1163,221.3389,265.9141,36.2056,,"CPU"
"yolo11s_320","IMG_4218-MOV_out0006_png.rf.e57c98fe37e1ee748a41cbcc0fe9e60e.jpg",320,4,33,"205-duong-giao-nhau",0.4647,231.5808,372.1919,262.0638,418.9781,37.6692,546.2958,589.7455,124.1163,221.3389,265.9141,36.2056,,"CPU"
"yolo11s_320","MOV00728_mp4-0007_jpg.rf.9a2474f55178eaf5357d93dfbd910e22.jpg",320,0,53,"421-ket-thuc-khu-dong-dan-cu",0.9068,487.4512,54.4816,543.1049,144.1483,37.4770,541.3866,581.9078,118.9171,225.5537,269.7500,36.2056,,"CPU"
"yolo11s_320","MOV00732_mp4-0000_jpg.rf.b5cbb3eb96c921d963af9dcde7c08376.jpg",320,0,41,"245-di-cham",0.9293,430.8445,77.3662,450.0687,106.3952,37.6048,544.2860,584.9386,118.9849,229.2920,273.5625,36.2056,,"CPU"
"yolo11s_320","MOV00732_mp4-0000_jpg.rf.b5cbb3eb96c921d963af9dcde7c08376.jpg",320,1,41,"245-di-cham",0.6430,430.5101,109.0108,451.9428,144.1864,37.6048,544.2860,584.9386,118.9849,229.2920,273.5625,36.2056,,"CPU"
"yolo11s_320","NO20250629-160524-000060F_f01836_jpg.rf.e7d99b92332fab1542b1491d4f57523a.jpg",320,0,22,"130-cam-dung-va-do-xe",0.6328,1627.1471,764.1407,1694.9955,834.2156,38.3295,542.8422,584.0876,121.3716,246.1279,290.4063,36.2056,,"CPU"
"yolo11s_320","NO20250710-170649-000005F_f03588_jpg.rf.fe490bfaf5cd21106fe7a2a7b795521f.jpg",320,0,9,"124b-cam-oto-quay-dau-xe",0.8502,1714.3550,833.4816,1757.1333,877.8798,38.2655,543.6169,584.7532,121.2456,246.2490,290.4844,36.2056,,"CPU"
"yolo11s_320","NO20250710-170649-000005F_f03588_jpg.rf.fe490bfaf5cd21106fe7a2a7b795521f.jpg",320,1,54,"423a-duong-nguoi-di-bo-sang-ngang-1",0.7769,1996.8947,859.2889,2059.7979,934.2545,38.2655,543.6169,584.7532,121.2456,246.2490,290.4844,36.2056,,"CPU"
"yolo11s_320","NO20250710-170649-000005F_f03588_jpg.rf.fe490bfaf5cd21106fe7a2a7b795521f.jpg",320,2,37,"221-duong-go-ghe",0.3485,1997.9393,796.0863,2058.5410,858.3434,38.2655,543.6169,584.7532,121.2456,246.2490,290.4844,36.2056,,"CPU"
"yolo11s_320","NO20250712-170157-000088F_f00494_jpg.rf.c37edfad4641bfb747f5a2686ad5b113.jpg",320,0,50,"306-toc-do-toi-thieu-60",0.8931,1303.6163,865.6317,1345.8809,906.9256,37.8655,541.6305,582.4414,119.3231,250.1709,294.3633,36.2056,,"CPU"
"yolo11s_320","NO20250712-170157-000088F_f00494_jpg.rf.c37edfad4641bfb747f5a2686ad5b113.jpg",320,1,20,"127-toc-do-toi-da-90",0.2960,1233.1553,869.3585,1276.3433,907.6645,37.8655,541.6305,582.4414,119.3231,250.1709,294.3633,36.2056,,"CPU"
"yolo11s_320","Tua-n-Khanh-1968-online-video-cutter_com-_mp4-0112_jpg.rf.8fce825012051f902d66d1dd19ef8bb7.jpg",320,0,14,"127-toc-do-toi-da-30",0.9074,282.3832,261.9525,330.1447,289.1854,37.4094,540.6015,580.9588,118.2506,235.8896,280.0234,36.2056,,"CPU"
"yolo11s_320","Tua-n-Khanh-1968-online-video-cutter_com-_mp4-0138_jpg.rf.e47a884fcd76e6cafb53643de1017bc6.jpg",320,0,14,"127-toc-do-toi-da-30",0.8791,325.6936,230.6420,385.0981,266.6299,37.5638,541.4576,582.3607,118.6530,239.4014,283.5078,36.2056,,"CPU"
"yolo11s_320","ch0_20250430105300_20250430105600_f00252_jpg.rf.4f294a6511559e83c093a8303e3b864e.jpg",320,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.5691,839.7612,720.2236,859.8153,756.0251,37.5629,543.6347,584.2247,118.7878,235.9482,280.0508,36.2056,,"CPU"
"yolo11s_320","ch0_20250430105300_20250430105600_f00252_jpg.rf.4f294a6511559e83c093a8303e3b864e.jpg",320,1,0,"102-cam-di-nguoc-chieu",0.4338,839.8354,701.6871,859.4174,723.2042,37.5629,543.6347,584.2247,118.7878,235.9482,280.0508,36.2056,,"CPU"
"yolo11s_320","ch0_20250430105300_20250430105600_f01818_jpg.rf.cf5f087c0b376cff623398bedca0f505.jpg",320,0,23,"131a-cam-do-xe",0.6590,1377.7617,611.9456,1425.0656,660.0720,37.4997,541.7333,582.0992,118.7062,239.5107,283.3633,36.2056,,"CPU"
"yolo11s_320","ch0_20250504150617_20250504150917_f03930_jpg.rf.68f5c2124f1b4f9e99953613121153c1.jpg",320,0,7,"123b-cam-re-phai",0.3284,1154.0424,659.9938,1190.7450,702.4928,37.6037,543.8987,584.6388,117.5062,233.9834,278.3750,36.2056,,"CPU"
"yolo11s_320","ch0_20250504150617_20250504150917_f03930_jpg.rf.68f5c2124f1b4f9e99953613121153c1.jpg",320,1,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.3268,1609.7025,513.1725,1669.2612,586.9305,37.6037,543.8987,584.6388,117.5062,233.9834,278.3750,36.2056,,"CPU"
"yolo11s_320","ch0_20250504150917_20250504151217_f01340_jpg.rf.77fa98ad4dd622017e43de43df162dd2.jpg",320,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9232,525.7649,455.0198,645.4106,567.8134,37.5554,541.7167,582.6766,118.5888,237.3623,281.7305,36.2056,,"CPU"
